,t,label
30812,After this I saw four angels standing at the four corners of the earth holding the four winds of the earth so that no wind would blow on the earth or on the sea or on any tree,1.0
30814,saying Dont harm the earth neither the sea nor the trees until we have sealed the bondservants of our God on their foreheads!,1.0
30816,Of the tribe of Judah were sealed twelve thousand Of the tribe of Reuben twelve thousand Of the tribe of Gad twelve thousand,1.0
30817,Of the tribe of Asher twelve thousand Of the tribe of Naphtali twelve thousand Of the tribe of Manasseh twelve thousand,1.0
30818,Of the tribe of Simeon twelve thousand Of the tribe of Levi twelve thousand Of the tribe of Issachar twelve thousand,1.0
30819,Of the tribe of Zebulun twelve thousand Of the tribe of Joseph twelve thousand Of the tribe of Benjamin were sealed twelve thousand,1.0
30823,saying Amen! Blessing glory wisdom thanksgiving honor power and might be to our God forever and ever! Amen,1.0
30824,One of the elders answered saying to me These who are arrayed in white robes who are they and from where did they come,1.0
30826,Therefore they are before the throne of God they serve him day and night in his temple He who sits on the throne will spread his tent over them,1.0
30828,for the Lamb who is in the midst of the throne shepherds them and leads them to springs of waters of life And God will wipe away every tear from their eyes,1.0
30829,When he opened the seventh seal there was silence in heaven for about half an hour,1.0
30830,I saw the seven angels who stand before God and seven trumpets were given to them,1.0
30831,Another angel came and stood over the altar having a golden censer Much incense was given to him that he should add it to the prayers of all the saints on the golden altar which was before the throne,1.0
30833,The angel took the censer and he filled it with the fire of the altar and threw it on the earth There followed thunders sounds lightnings and an earthquake,1.0
30835,The first sounded and there followed hail and fire mixed with blood and they were thrown to the earth One third of the earth was burnt up{TR omits One third of the earth was burnt up} and one third of the trees were burnt up and all green grass was burnt up,1.0
30836,The second angel sounded and something like a great burning mountain was thrown into the sea One third of the sea became blood,1.0
30837,and one third of the living creatures which were in the sea died One third of the ships were destroyed,1.0
30839,The name of the star is called Wormwood One third of the waters became wormwood Many people died from the waters because they were made bitter,1.0
30841,I saw and I heard an eagle{TR reads angel instead of eagle} flying in mid heaven saying with a loud voice Woe! Woe! Woe for those who dwell on the earth because of the other voices of the trumpets of the three angels who are yet to sound!,1.0
30842,The fifth angel sounded and I saw a star from the sky which had fallen to the earth The key to the pit of the abyss was given to him,1.0
30843,He opened the pit of the abyss and smoke went up out of the pit like the smoke from a{TR adds great} burning furnace The sun and the air were darkened because of the smoke from the pit,1.0
30845,They were told that they should not hurt the grass of the earth neither any green thing neither any tree but only those people who dont have Gods seal on their foreheads,1.0
