,t,label
26436,Jesus answered If I glorify myself my glory is nothing It is my Father who glorifies me of whom you say that he is our God,3
26437,You have not known him but I know him If I said I dont know him I would be like you a liar But I know him and keep his word,3
26438,Your father Abraham rejoiced to see my day He saw it and was glad,3
26439,The Jews therefore said to him You are not yet fifty years old and have you seen Abraham,3
26440,Jesus said to them Most assuredly I tell you before Abraham came into existence I AM,3
26441,Therefore they took up stones to throw at him but Jesus was hidden and went out of the temple having gone through the midst of them and so passed by,3
26442,As he passed by he saw a man blind from birth,3
26443,His disciples asked him Rabbi who sinned this man or his parents that he was born blind,3
26444,Jesus answered Neither did this man sin nor his parents but that the works of God might be revealed in him,3
26445,I must work the works of him who sent me while it is day The night is coming when no one can work,3
26446,While I am in the world I am the light of the world,3
26447,When he had said this he spat on the ground made mud with the saliva anointed the blind mans eyes with the mud,3
26448,and said to him Go wash in the pool of Siloam which means Sent So he went away washed and came back seeing,3
26449,The neighbors therefore and those who saw that he was blind before said Isnt this he who sat and begged,3
26450,Others were saying It is he Still others were saying He looks like him He said I am he,3
26451,They therefore were asking him How were your eyes opened,3
26452,He answered A man called Jesus made mud anointed my eyes and said to me Go to the pool of Siloam and wash So I went away and washed and I received sight,3
26453,Then they asked him Where is he He said I dont know,3
26454,They brought him who had been blind to the Pharisees,3
26455,It was a Sabbath when Jesus made the mud and opened his eyes,3
26456,Again therefore the Pharisees also asked him how he received his sight He said to them He put mud on my eyes I washed and I see,3
26457,Some therefore of the Pharisees said This man is not from God because he doesnt keep the Sabbath Others said How can a man who is a sinner do such signs There was division among them,3
26458,Therefore they asked the blind man again What do you say about him because he opened your eyes He said He is a prophet,3
26459,The Jews therefore did not believe concerning him that he had been blind and had received his sight until they called the parents of him who had received his sight,3
26460,and asked them Is this your son who you say was born blind How then does he now see,3
26461,His parents answered them We know that this is our son and that he was born blind,3
26462,but how he now sees we dont know or who opened his eyes we dont know He is of age Ask him He will speak for himself,3
26463,His parents said these things because they feared the Jews for the Jews had already agreed that if any man would confess him as Christ he would be put out of the synagogue,3
